,DATES,STATE,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,cases,deaths,Unnamed: 0,STEMERG,CLSCHOOL,CLDAYCR,STAYHOME,QRSOMEST,QR_ALLST,CLBSNS,CURFEW,CLREST,CLGYM,CLMOVIE,CLOSEBAR,CASCLOSE,FM_ALL,TLHLAUD,TLHLMED,ELECPRCR,CLS_RELG,CLS_HAIR
3168,01/10/21,Nebraska,1737.0,4,5444.0,5444.0,471.0,10,693513.0,1809,175620.0,1006,0,120729.0,0,1848089.0,10418,2816,177001.0,1815.0,9774.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3169,01/10/21,New Hampshire,869.0,7,922.0,922.0,262.0,0,494720.0,0,51600.0,729,0,44277.0,0,1091708.0,5879,2859,51600.0,869.0,10478.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3170,01/10/21,New Jersey,19886.0,32,53253.0,53253.0,3589.0,82,7661683.0,0,584828.0,5646,0,,0,8246511.0,5646,0,584828.0,19886.0,10830.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3171,01/10/21,New Mexico,2749.0,17,10659.0,10659.0,682.0,37,,0,156157.0,1203,0,77731.0,0,2093575.0,14759,0,156157.0,2751.0,11182.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3172,01/10/21,Nevada,3467.0,17,,,1758.0,0,990596.0,3046,248568.0,2259,0,,12541,2223317.0,12541,5305,248758.0,3470.0,10126.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3173,01/10/21,New York,31672.0,153,,,8484.0,0,,0,1126442.0,15355,0,,246836,27321002.0,246836,0,1135849.0,39208.0,11534.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3174,01/10/21,Ohio,9627.0,28,41158.0,41158.0,4236.0,101,,0,777065.0,6088,0,634085.0,0,8145652.0,53492,0,777065.0,9627.0,12590.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3175,01/10/21,Oklahoma,2761.0,23,18824.0,18824.0,1926.0,186,2499916.0,0,331362.0,6487,0,285645.0,0,2831278.0,6487,0,331362.0,2761.0,12942.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3176,01/10/21,Oregon,1603.0,28,6864.0,6864.0,498.0,0,,0,124476.0,1629,0,,0,2786624.0,0,0,125683.0,1607.0,13294.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3177,01/10/21,Pennsylvania,17770.0,103,,,5201.0,0,3381463.0,13870,720816.0,7506,0,520490.0,58042,8106628.0,58042,20448,725506.0,17780.0,13646.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3178,01/10/21,Puerto Rico,1630.0,14,,,402.0,0,305972.0,0,83119.0,489,0,73760.0,0,389091.0,489,0,116734.0,1630.0,,,,,,,,,,,,,,,,,,,,
3179,01/10/21,Rhode Island,1940.0,10,7027.0,7027.0,390.0,0,573827.0,3398,100039.0,1038,0,,18188,2158492.0,18188,4436,97614.0,1916.0,13998.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3180,01/10/21,South Carolina,5811.0,53,15598.0,15598.0,2374.0,89,3112060.0,27411,354525.0,4441,0,163716.0,0,3466585.0,31852,0,354525.0,5811.0,14350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3181,01/10/21,South Dakota,1585.0,15,5904.0,5904.0,237.0,33,280843.0,651,103318.0,417,0,96693.0,0,615506.0,1810,1068,103318.0,1585.0,14702.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3182,01/10/21,Tennessee,7785.0,81,15307.0,15307.0,3263.0,53,,0,653869.0,7419,0,565197.0,0,5858864.0,37062,0,641123.0,7715.0,15054.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3183,01/10/21,Texas,29877.0,186,,,13111.0,0,,0,1954406.0,15855,0,1558945.0,0,14791044.0,137233,0,1967859.0,30599.0,15406.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3184,01/10/21,Utah,1392.0,2,11866.0,11866.0,588.0,88,1348927.0,5080,305999.0,2276,0,249390.0,0,2373998.0,11978,6881,305999.0,1393.0,15758.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3185,01/10/21,Virginia,5383.0,2,19095.0,19095.0,3060.0,70,,0,398856.0,5141,0,,50192,4588152.0,50192,0,398856.0,5383.0,16462.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3186,01/10/21,Virgin Islands,24.0,0,,,,0,35326.0,0,2143.0,0,0,1984.0,0,37469.0,0,0,2042.0,23.0,,,,,,,,,,,,,,,,,,,,
3187,01/10/21,Vermont,156.0,0,,,43.0,0,270429.0,1728,8967.0,177,0,6015.0,0,759091.0,6185,1903,8967.0,156.0,16110.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3188,01/10/21,Washington,3698.0,-1,15771.0,15771.0,1177.0,214,,0,271595.0,2988,0,,24990,4034774.0,24990,0,276333.0,3776.0,16814.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3189,01/10/21,Wisconsin,5570.0,3,22378.0,22378.0,1054.0,52,2401736.0,5630,550260.0,2126,0,472862.0,23843,5608884.0,23843,7462,550260.0,5571.0,17518.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3190,01/10/21,West Virginia,1582.0,12,,,760.0,0,,0,101212.0,1434,0,70382.0,0,1640415.0,13170,0,101212.0,1582.0,17166.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3191,01/10/21,Wyoming,489.0,0,1200.0,1200.0,108.0,3,161691.0,0,46832.0,113,0,44556.0,0,528137.0,0,0,46832.0,489.0,17870.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3192,01/09/21,Alaska,224.0,1,1100.0,1100.0,86.0,5,,0,48374.0,311,0,,0,1345573.0,7824,0,49681.0,215.0,621.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3193,01/09/21,Alabama,5299.0,108,36754.0,36754.0,2995.0,0,1637787.0,8919,399150.0,4863,0,211684.0,0,1956786.0,12553,12553,399150.0,5299.0,269.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3194,01/09/21,Arkansas,4010.0,44,12087.0,12087.0,1346.0,119,1953123.0,13126,251746.0,2886,0,219887.0,0,2158016.0,15277,0,251746.0,4010.0,1325.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3195,01/09/21,American Samoa,0.0,0,,,,0,2140.0,0,0.0,0,0,,0,2140.0,0,0,,,,,,,,,,,,,,,,,,,,,,
3196,01/09/21,Arizona,10036.0,98,43095.0,43095.0,4918.0,377,2469859.0,17242,607345.0,11094,0,,0,5557364.0,75067,27352,611900.0,10083.0,973.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3197,01/09/21,California,29233.0,695,,,22600.0,0,,0,2621277.0,52636,0,,0,35353748.0,326418,0,2687359.0,29699.0,1677.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3198,01/09/21,Colorado,5190.0,52,19962.0,19962.0,915.0,107,1886849.0,8733,358947.0,2837,0,,43809,4736803.0,43809,11417,360857.0,5262.0,2029.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3199,01/09/21,Connecticut,6324.0,0,,,1109.0,0,,0,205994.0,0,0,,0,4851011.0,32281,0,205994.0,6324.0,2381.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3200,01/09/21,District of Columbia,813.0,4,,,280.0,0,,0,31457.0,350,0,22042.0,6944,950762.0,6944,1532,31457.0,813.0,3085.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3201,01/09/21,Delaware,969.0,12,,,464.0,0,467649.0,2262,64475.0,972,0,,5091,1044510.0,5091,3234,64475.0,969.0,2733.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3202,01/09/21,Florida,23150.0,139,66332.0,66332.0,7455.0,346,7708406.0,31803,1438579.0,15069,0,,122817,16715694.0,122817,46872,1464689.0,22803.0,3437.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3203,01/09/21,Georgia,11457.0,143,44510.0,44510.0,5892.0,323,,0,748852.0,11926,0,,0,5632471.0,48477,0,724317.0,11096.0,3789.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3204,01/09/21,Guam,124.0,0,,,11.0,0,91107.0,0,7404.0,5,0,7146.0,0,98511.0,5,0,8373.0,125.0,,,,,,,,,,,,,,,,,,,,
3205,01/09/21,Hawaii,307.0,4,1864.0,1864.0,129.0,0,,0,23669.0,248,0,,6502,863028.0,6502,0,23122.0,305.0,4141.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3206,01/09/21,Iowa,4127.0,3,,,549.0,0,945723.0,1983,249813.0,1072,0,255103.0,0,1195536.0,3055,3061,296171.0,4127.0,5549.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3207,01/09/21,Idaho,1523.0,6,5995.0,5995.0,375.0,57,437417.0,1389,148258.0,1085,0,64538.0,0,559371.0,2227,2227,149316.0,1530.0,4493.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3208,01/09/21,Illinois,19210.0,102,,,3589.0,0,,0,1024039.0,6717,0,,0,14025514.0,102903,0,1026639.0,19212.0,4845.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3209,01/09/21,Indiana,8966.0,74,36959.0,36959.0,2678.0,193,2180354.0,8559,558560.0,5966,0,,0,6061499.0,56096,14525,561579.0,8966.0,5197.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3210,01/09/21,Kansas,3148.0,0,7257.0,7257.0,869.0,0,808885.0,0,242322.0,0,0,,0,1051207.0,0,0,245521.0,3148.0,5901.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3211,01/09/21,Kentucky,2876.0,20,14511.0,14511.0,1752.0,152,,0,300398.0,4231,0,38905.0,0,3310799.0,10504,0,303769.0,3214.0,6253.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3212,01/09/21,Louisiana,7833.0,0,,,2069.0,0,4057827.0,0,341431.0,0,0,280373.0,0,4399258.0,0,0,341431.0,7833.0,6605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3213,01/09/21,Massachusetts,13074.0,89,16603.0,16603.0,2291.0,0,3780520.0,18180,427135.0,7414,0,293522.0,0,11635559.0,109793,25290,427135.0,13074.0,7661.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3214,01/09/21,Maryland,6246.0,30,28296.0,28296.0,1877.0,228,2621245.0,12654,303364.0,3758,0,9427.0,0,6085068.0,55586,16412,303535.0,6246.0,7309.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3215,01/09/21,Maine,432.0,6,1158.0,1158.0,205.0,8,,0,29019.0,612,0,11728.0,0,1153535.0,8368,0,29019.0,432.0,6957.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3216,01/09/21,Michigan,14145.0,232,,,2480.0,0,,0,562553.0,2898,0,415079.0,0,8608748.0,53347,0,560419.0,14134.0,8013.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3217,01/09/21,Minnesota,5663.0,43,22699.0,22699.0,759.0,82,2649903.0,11272,434413.0,2469,0,412546.0,37849,5635581.0,37849,13505,434481.0,5731.0,8365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3218,01/09/21,Missouri,5944.0,32,,,2831.0,0,1684961.0,6134,420583.0,3825,0,,0,3798436.0,24853,9959,448586.0,6309.0,9069.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3219,01/09/21,Northern Marianas,2.0,0,4.0,4.0,,0,17429.0,0,125.0,0,0,29.0,0,17554.0,0,0,,,,,,,,,,,,,,,,,,,,,,
3220,01/09/21,Mississippi,5146.0,45,8260.0,8260.0,1460.0,0,1183578.0,0,236868.0,3203,0,182103.0,0,1420446.0,3203,0,236868.0,5146.0,8717.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3221,01/09/21,Montana,1054.0,5,3837.0,3837.0,204.0,23,,0,86102.0,534,0,79906.0,0,837136.0,5249,0,86116.0,1054.0,9421.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3222,01/09/21,North Carolina,7425.0,97,,,3871.0,0,,0,614355.0,11581,0,,0,7158994.0,65774,0,614715.0,7468.0,11885.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3223,01/09/21,North Dakota,1360.0,0,3644.0,3644.0,76.0,2,287758.0,-218,94558.0,120,0,91222.0,1996,1275907.0,1996,-98,94566.0,1360.0,12237.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3224,01/09/21,Nebraska,1733.0,-78,5434.0,5434.0,481.0,20,691704.0,1373,174614.0,1023,0,119393.0,0,1837671.0,12039,2406,176645.0,1812.0,9773.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3225,01/09/21,New Hampshire,862.0,16,922.0,922.0,268.0,0,494720.0,0,50871.0,719,0,43374.0,0,1085829.0,0,4375,50871.0,862.0,10477.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3226,01/09/21,New Jersey,19854.0,98,53171.0,53171.0,3638.0,3434,7661683.0,59386,579182.0,7427,0,,0,8240865.0,66813,0,579182.0,19854.0,10829.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3227,01/09/21,New Mexico,2732.0,22,10622.0,10622.0,696.0,112,,0,154954.0,1498,0,76801.0,0,2078816.0,16831,0,154954.0,2734.0,11181.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
3228,01/09/21,Nevada,3450.0,56,,,1758.0,0,987550.0,2808,246309.0,2648,0,,12293,2210776.0,12293,5456,246659.0,3457.0,10125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3229,01/09/21,New York,31519.0,190,,,8527.0,0,,0,1111087.0,16943,0,,258031,27074166.0,258031,0,1119541.0,39041.0,11533.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3230,01/09/21,Ohio,9599.0,55,41057.0,41057.0,4007.0,270,,0,770977.0,8374,0,628964.0,0,8092160.0,58892,0,770977.0,9599.0,12589.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3231,01/09/21,Oklahoma,2738.0,35,18638.0,18638.0,1926.0,220,2499916.0,22588,324875.0,4289,0,281869.0,0,2824791.0,26877,0,324875.0,2738.0,12941.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3232,01/09/21,Oregon,1575.0,7,6864.0,6864.0,498.0,19,,0,122847.0,1762,0,,0,2786624.0,24293,0,124476.0,1607.0,13293.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3233,01/09/21,Pennsylvania,17667.0,273,,,5298.0,0,3367593.0,15216,713310.0,10045,0,520490.0,72839,8048586.0,72839,23463,718642.0,17681.0,13645.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3234,01/09/21,Puerto Rico,1616.0,24,,,420.0,0,305972.0,0,82630.0,563,0,72747.0,0,388602.0,563,0,116245.0,1616.0,,,,,,,,,,,,,,,,,,,,
3235,01/09/21,Rhode Island,1930.0,14,7027.0,7027.0,390.0,0,570429.0,2773,99001.0,1387,0,,24337,2140304.0,24337,4160,97614.0,1916.0,13997.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3236,01/09/21,South Carolina,5758.0,63,15509.0,15509.0,2383.0,174,3084649.0,30711,350084.0,5908,0,162451.0,0,3434733.0,36619,0,350084.0,5758.0,14349.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3237,01/09/21,South Dakota,1570.0,14,5871.0,5871.0,234.0,20,280192.0,980,102901.0,321,0,96291.0,0,613696.0,2906,1301,102901.0,1570.0,14701.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3238,01/09/21,Tennessee,7704.0,86,15254.0,15254.0,3416.0,76,,0,646450.0,5844,0,560642.0,0,5821802.0,32100,0,634222.0,7634.0,15053.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3239,01/09/21,Texas,29691.0,381,,,13935.0,0,,0,1938551.0,23290,0,1549210.0,0,14653811.0,121068,0,1953816.0,30441.0,15405.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3240,01/09/21,Utah,1390.0,9,11778.0,11778.0,592.0,99,1343847.0,4665,303723.0,2613,0,247390.0,0,2362020.0,12654,6601,303723.0,1392.0,15757.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3241,01/09/21,Virginia,5381.0,69,19025.0,19025.0,3032.0,107,,0,393715.0,5798,0,,37958,4537960.0,37958,0,393715.0,5381.0,16461.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3242,01/09/21,Virgin Islands,24.0,0,,,,0,35326.0,0,2143.0,0,0,1984.0,0,37469.0,0,0,2042.0,23.0,,,,,,,,,,,,,,,,,,,,
3243,01/09/21,Vermont,156.0,0,,,40.0,0,268701.0,2077,8790.0,171,0,5902.0,0,752906.0,9055,2245,8790.0,156.0,16109.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3244,01/09/21,Washington,3699.0,65,15557.0,15557.0,1177.0,-11,,0,268607.0,4595,0,,22646,4009784.0,22646,0,275832.0,3775.0,16813.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3245,01/09/21,Wisconsin,5567.0,38,22326.0,22326.0,1054.0,120,2396106.0,5568,548134.0,3516,0,470385.0,26539,5585041.0,26539,8614,548134.0,5568.0,17517.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3246,01/09/21,West Virginia,1570.0,16,,,768.0,0,,0,99778.0,1880,0,69228.0,0,1627245.0,18479,0,99778.0,1570.0,17165.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3247,01/09/21,Wyoming,489.0,0,1197.0,1197.0,108.0,1,161691.0,0,46719.0,72,0,44490.0,0,528137.0,0,0,46719.0,489.0,17869.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3248,01/08/21,Alaska,223.0,0,1095.0,1095.0,86.0,11,,0,48063.0,403,0,,0,1337749.0,11207,0,49366.0,214.0,620.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3249,01/08/21,Alabama,5191.0,111,36754.0,36754.0,3046.0,343,1628868.0,8420,394287.0,5057,0,211684.0,0,1944233.0,12202,12202,394287.0,5191.0,268.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3250,01/08/21,Arkansas,3966.0,40,11968.0,11968.0,1342.0,68,1939997.0,11298,248860.0,2944,0,217578.0,0,2142739.0,13509,0,248860.0,3966.0,1324.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
3251,01/08/21,American Samoa,0.0,0,,,,0,2140.0,0,0.0,0,0,,0,2140.0,0,0,,,,,,,,,,,,,,,,,,,,,,
3252,01/08/21,Arizona,9938.0,197,42718.0,42718.0,4907.0,606,2452617.0,16778,596251.0,11658,0,,0,5482297.0,66243,27342,602146.0,9970.0,972.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3253,01/08/21,California,28538.0,493,,,22836.0,0,,0,2568641.0,50030,0,,0,35027330.0,266975,0,2640129.0,29226.0,1676.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3254,01/08/21,Colorado,5138.0,36,19855.0,19855.0,915.0,121,1878116.0,7884,356110.0,3187,0,,43560,4692994.0,43560,10819,357465.0,5207.0,2028.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
3255,01/08/21,Connecticut,6324.0,37,,,1109.0,0,,0,205994.0,3236,0,,0,4818730.0,38425,0,205994.0,6324.0,2380.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
3256,01/08/21,District of Columbia,809.0,1,,,271.0,0,,0,31107.0,357,0,21851.0,6783,943818.0,6783,1401,31107.0,809.0,3084.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
